Date,Department,Item Group,Item Name,Business Group,Quantity,Sales Price,Gross Amount,Line Discount Amount,Line Discount Percent,Net Amount,Tax Amount,Invoice Amount,WeekInYear,Batch Number,Outlet Region,Country Code,Channel Name,Sales Tax Group,Customer Classification Group
12/1/2021,MASS,Food,McCormick Ground Cumin (30g),FOOD,10,"51,300.00","513,000.00",0,0,"513,000.00","51,300.00","564,300.00",49,20240531,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Haagen Dazs Cookies & Cream Pint (473ml),FOOD,6,"181,720.00","1,090,320.00",0,0,"1,090,320.00","109,032.00","1,199,352.00",49,20220825,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Pep. Farm Goldfish CHEDDAR 8.6oz (187 gr),FOOD,24,"59,500.00","1,428,000.00",0,0,"1,428,000.00","142,800.00","1,570,800.00",49,20220726,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,90,0,0,0,0,0,0,0,49,20240424,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,FOOD,Lindt Lindor Layer Tin 144g,FOOD,60,"146,000.00","8,760,000.00",0,0,"8,760,000.00","876,000.00","9,636,000.00",49,20220705,South,CHE,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,NONFOOD,Duracell Coppertop Alkaline AAA2,,12,"21,560.00","258,720.00",0,0,"258,720.00","25,872.00","284,592.00",49,20310731,South,CHN,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Kikkoman Teriyaki Sauce Japan Grill (250ml),FOOD,36,"86,300.00","3,106,800.00",0,0,"3,106,800.00","310,680.00","3,417,480.00",49,20240827,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haagen-Dazs Summer Berries & Cream 100ml,FOOD,12,"57,000.00","684,000.00",0,0,"684,000.00","68,400.00","752,400.00",49,20220721,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haagen Dazs Cookies & Cream Minicup (100ml),FOOD,4,"57,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20220822,South,,Modern Trade,TP-HCM,CircleK_South
12/1/2021,MASS,Food,Lindt Excellence Dark 90% Chocolate Tablet (100g),FOOD,20,"107,000.00","2,140,000.00",0,15,"1,819,000.00","181,900.00","2,000,900.00",49,20220930,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Spaghettoni (500g),FOOD,25,"47,000.00","1,175,000.00",0,0,"1,175,000.00","117,500.00","1,292,500.00",49,20240317,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Cirio Whole Peeled Tomato (400g),FOOD,12,"36,500.00","438,000.00",0,0,"438,000.00","43,800.00","481,800.00",49,20241231,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,FOOD,Werther's Original Eclairs 100g,FOOD,9,"35,000.00","315,000.00",0,0,"315,000.00","31,500.00","346,500.00",49,20220719,South,DEU,Modern Trade,TP-HCM,Kohnan
12/1/2021,MASS,FOOD,La Dory Petit Beurre White Tin Box 300g Gift box,FOOD,12,"123,000.00","1,476,000.00",0,5,"1,402,200.00","140,220.00","1,542,420.00",49,20220728,South,US,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Maille Mustard Old Style (845g),FOOD,12,"132,500.00","1,590,000.00",0,0,"1,590,000.00","159,000.00","1,749,000.00",49,20221119,South,,Modern Trade,TP-HCM,Metro
